state,date,last_name,first_name,filer_type,doc_type,doc_subtype,doc_filetype,amendment_number,doc_related_date,extension_number,doc_title,doc_id,doc_url
ME,2019-06-11,COLLINS,SUSAN M,"Collins, Susan M. (Senator)",Periodic Transaction Report,,html,,2019-06-11,,Periodic Transaction Report for 06/11/2019,e0a3239b-193d-47db-971a-9f55c134f18a,https://efdsearch.senate.gov/search/view/ptr/e0a3239b-193d-47db-971a-9f55c134f18a/
ME,2019-09-10,COLLINS,SUSAN M,"Collins, Susan M. (Senator)",Periodic Transaction Report,,html,,2019-09-10,,Periodic Transaction Report for 09/10/2019,6784a9a9-d791-451f-816e-e317349aace7,https://efdsearch.senate.gov/search/view/ptr/6784a9a9-d791-451f-816e-e317349aace7/
ME,2019-10-15,COLLINS,SUSAN M,"Collins, Susan M. (Senator)",Periodic Transaction Report,,html,,2019-10-15,,Periodic Transaction Report for 10/15/2019,79725ebd-f89c-4549-80f5-4c04e7e6264c,https://efdsearch.senate.gov/search/view/ptr/79725ebd-f89c-4549-80f5-4c04e7e6264c/
ME,2019-12-06,COLLINS,SUSAN M,"Collins, Susan M. (Senator)",Periodic Transaction Report,,html,,2019-12-06,,Periodic Transaction Report for 12/06/2019,56bdcfcf-d2f5-44a4-ab51-446a7ab58116,https://efdsearch.senate.gov/search/view/ptr/56bdcfcf-d2f5-44a4-ab51-446a7ab58116/
ME,2019-07-19,GIDEON,SARA,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,3ace9d7c-1d6b-4211-ac9d-1b745d92072b,https://efdsearch.senate.gov/search/view/extension-notice/regular/3ace9d7c-1d6b-4211-ac9d-1b745d92072b/
ME,2019-10-22,GIDEON,SARA,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,813227d8-a9f6-40fa-8ecf-3cf032d8234b,https://efdsearch.senate.gov/search/view/annual/813227d8-a9f6-40fa-8ecf-3cf032d8234b/
ME,2019-06-19,KIDMAN,BREANNE E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,3c5cdf16-f0cd-4e92-9080-c230172324bf,https://efdsearch.senate.gov/search/view/annual/3c5cdf16-f0cd-4e92-9080-c230172324bf/
ME,2012-05-17,KING,ANGUS S,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,889505EF-C358-4F9B-8996-93FCCBD8D726,https://efdsearch.senate.gov/search/view/paper/889505EF-C358-4F9B-8996-93FCCBD8D726/
ME,2012-08-17,KING,ANGUS S,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,6C2A7102-6E5C-44DD-B274-2CF249A1429B,https://efdsearch.senate.gov/search/view/paper/6C2A7102-6E5C-44DD-B274-2CF249A1429B/
ME,2013-03-07,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-03-07,,Periodic Transaction Report for 03/07/2013,14807EF1-E8A5-4359-9E80-BA14537E03B0,https://efdsearch.senate.gov/search/view/paper/14807EF1-E8A5-4359-9E80-BA14537E03B0/
ME,2013-05-15,KING,ANGUS S,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,DF48A6C7-9439-4267-B5BC-25B18E597553,https://efdsearch.senate.gov/search/view/paper/DF48A6C7-9439-4267-B5BC-25B18E597553/
ME,2013-05-20,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-05-20,,Periodic Transaction Report for 05/20/2013,DA7BA83D-8E5F-407C-8CC5-371EFB31E672,https://efdsearch.senate.gov/search/view/paper/DA7BA83D-8E5F-407C-8CC5-371EFB31E672/
ME,2013-06-25,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-06-25,,Periodic Transaction Report for 06/25/2013,06E9EBFA-2408-4B5F-A590-12A64AAC0726,https://efdsearch.senate.gov/search/view/paper/06E9EBFA-2408-4B5F-A590-12A64AAC0726/
ME,2013-07-22,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-07-22,,Periodic Transaction Report for 07/22/2013,00181DE2-0AC3-4373-9C2C-27A9C8D5DB59,https://efdsearch.senate.gov/search/view/paper/00181DE2-0AC3-4373-9C2C-27A9C8D5DB59/
ME,2013-08-26,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-08-26,,Periodic Transaction Report for 08/26/2013,8F0B7330-A2B0-4ED8-846A-6F6E9359F539,https://efdsearch.senate.gov/search/view/paper/8F0B7330-A2B0-4ED8-846A-6F6E9359F539/
ME,2013-09-24,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-09-24,,Periodic Transaction Report for 09/24/2013,B58C9612-723D-4CEA-BC7F-D2BB4065884A,https://efdsearch.senate.gov/search/view/paper/B58C9612-723D-4CEA-BC7F-D2BB4065884A/
ME,2013-11-18,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-11-18,,Periodic Transaction Report for 11/18/2013,8B64E243-C73D-4EDC-8D10-699398F2779B,https://efdsearch.senate.gov/search/view/paper/8B64E243-C73D-4EDC-8D10-699398F2779B/
ME,2013-12-17,KING,ANGUS S,Senator,Periodic Transaction Report,,paper,,2013-12-17,,Periodic Transaction Report for 12/17/2013,8D232180-CE81-4C39-BDA5-1A345C505E45,https://efdsearch.senate.gov/search/view/paper/8D232180-CE81-4C39-BDA5-1A345C505E45/
ME,2014-05-13,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2014-05-13,,Periodic Transaction Report for 05/13/2014,f1c4bb82-2e7a-481f-afbd-9ac932f02844,https://efdsearch.senate.gov/search/view/ptr/f1c4bb82-2e7a-481f-afbd-9ac932f02844/
ME,2014-05-14,"KING, JR.",ANGUS S,"King, Angus (Senator)",Extension Notice,Annual Report,html,,2013,1,Annual Report for 2013 Due Date Extension 1,53a2304b-e5c7-4c1f-a564-699a6d42139a,https://efdsearch.senate.gov/search/view/extension-notice/regular/53a2304b-e5c7-4c1f-a564-699a6d42139a/
ME,2014-05-30,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2013,,Annual Report for CY 2013,ba630811-3867-43cb-a149-1240c285a3e9,https://efdsearch.senate.gov/search/view/annual/ba630811-3867-43cb-a149-1240c285a3e9/
ME,2014-07-15,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2014-07-15,,Periodic Transaction Report for 07/15/2014,f11dbaed-1e04-4841-bd82-38059ef8b55b,https://efdsearch.senate.gov/search/view/ptr/f11dbaed-1e04-4841-bd82-38059ef8b55b/
ME,2014-08-25,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2014-08-25,,Periodic Transaction Report for 08/25/2014,f40d9641-54e9-4ec3-960f-2071ed4d08bf,https://efdsearch.senate.gov/search/view/ptr/f40d9641-54e9-4ec3-960f-2071ed4d08bf/
ME,2014-12-12,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2014-12-12,,Periodic Transaction Report for 12/12/2014,c57b3fd9-3bbd-4f31-8904-9a517aaf43d9,https://efdsearch.senate.gov/search/view/ptr/c57b3fd9-3bbd-4f31-8904-9a517aaf43d9/
ME,2015-03-12,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-03-12,,Periodic Transaction Report for 03/12/2015,9f5e5cdf-3dbe-4d19-b7ab-405682118d2f,https://efdsearch.senate.gov/search/view/ptr/9f5e5cdf-3dbe-4d19-b7ab-405682118d2f/
ME,2015-04-09,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-04-09,,Periodic Transaction Report for 04/09/2015,d506f19f-5919-44ea-940c-a9b440b82495,https://efdsearch.senate.gov/search/view/ptr/d506f19f-5919-44ea-940c-a9b440b82495/
ME,2015-05-14,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2014,,Annual Report for CY 2014,73ea55d4-a3f6-4868-947c-45ff5d7150df,https://efdsearch.senate.gov/search/view/annual/73ea55d4-a3f6-4868-947c-45ff5d7150df/
ME,2015-05-20,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-05-20,,Periodic Transaction Report for 05/20/2015,f3195f71-6d23-460d-89d0-9acf5862ebf5,https://efdsearch.senate.gov/search/view/ptr/f3195f71-6d23-460d-89d0-9acf5862ebf5/
ME,2015-06-12,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-06-12,,Periodic Transaction Report for 06/12/2015,747d3ab6-0b72-4dad-b2ae-e76d3cff5976,https://efdsearch.senate.gov/search/view/ptr/747d3ab6-0b72-4dad-b2ae-e76d3cff5976/
ME,2015-07-10,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-07-10,,Periodic Transaction Report for 07/10/2015,e1501d00-a4ee-456d-9cf8-1fdb52e3390b,https://efdsearch.senate.gov/search/view/ptr/e1501d00-a4ee-456d-9cf8-1fdb52e3390b/
ME,2015-08-24,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-08-24,,Periodic Transaction Report for 08/24/2015,d8acedb9-0db9-4f5e-a07d-4d017b52611f,https://efdsearch.senate.gov/search/view/ptr/d8acedb9-0db9-4f5e-a07d-4d017b52611f/
ME,2015-11-16,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-11-16,,Periodic Transaction Report for 11/16/2015,f0eee818-0996-410e-ad06-762e8956db67,https://efdsearch.senate.gov/search/view/ptr/f0eee818-0996-410e-ad06-762e8956db67/
ME,2015-12-14,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2015-12-14,,Periodic Transaction Report for 12/14/2015,2da30c4c-254e-4482-83af-afbf6ddbd96e,https://efdsearch.senate.gov/search/view/ptr/2da30c4c-254e-4482-83af-afbf6ddbd96e/
ME,2016-01-19,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-01-19,,Periodic Transaction Report for 01/19/2016,5cae926b-a941-4bc9-9a06-df2a6452da46,https://efdsearch.senate.gov/search/view/ptr/5cae926b-a941-4bc9-9a06-df2a6452da46/
ME,2016-02-17,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-02-17,,Periodic Transaction Report for 02/17/2016,adc06731-9b32-4afc-8f86-b86959e584a5,https://efdsearch.senate.gov/search/view/ptr/adc06731-9b32-4afc-8f86-b86959e584a5/
ME,2016-03-21,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-03-21,,Periodic Transaction Report for 03/21/2016,8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe,https://efdsearch.senate.gov/search/view/ptr/8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe/
ME,2016-05-16,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2015,,Annual Report for CY 2015,b35811f1-7b31-4e3f-ae22-56df4246c3aa,https://efdsearch.senate.gov/search/view/annual/b35811f1-7b31-4e3f-ae22-56df4246c3aa/
ME,2016-07-25,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-07-25,,Periodic Transaction Report for 07/25/2016,573bea07-5080-4442-a6c5-d3fedff265da,https://efdsearch.senate.gov/search/view/ptr/573bea07-5080-4442-a6c5-d3fedff265da/
ME,2016-08-16,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-08-16,,Periodic Transaction Report for 08/16/2016,feb2697b-73f7-44da-a138-170a71ca0512,https://efdsearch.senate.gov/search/view/ptr/feb2697b-73f7-44da-a138-170a71ca0512/
ME,2016-11-10,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-11-10,,Periodic Transaction Report for 11/10/2016,7dd32f76-2862-421d-b105-84ff6a5e01cd,https://efdsearch.senate.gov/search/view/ptr/7dd32f76-2862-421d-b105-84ff6a5e01cd/
ME,2016-12-21,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2016-12-21,,Periodic Transaction Report for 12/21/2016,3d61dcac-c059-494f-9d46-cb7f2a1b0b85,https://efdsearch.senate.gov/search/view/ptr/3d61dcac-c059-494f-9d46-cb7f2a1b0b85/
ME,2017-03-13,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-03-13,,Periodic Transaction Report for 03/13/2017,2368ffd1-ae27-4cea-bed8-f64f86ce78ca,https://efdsearch.senate.gov/search/view/ptr/2368ffd1-ae27-4cea-bed8-f64f86ce78ca/
ME,2017-04-18,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-04-18,,Periodic Transaction Report for 04/18/2017,4e7bb61b-4909-40ed-ac1b-b60fc553558f,https://efdsearch.senate.gov/search/view/ptr/4e7bb61b-4909-40ed-ac1b-b60fc553558f/
ME,2017-05-15,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2016,,Annual Report for CY 2016,588f3b8f-e10f-4d00-b849-4fc8269f6bc4,https://efdsearch.senate.gov/search/view/annual/588f3b8f-e10f-4d00-b849-4fc8269f6bc4/
ME,2017-05-26,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-05-26,,Periodic Transaction Report for 05/26/2017,0cf9047d-6e04-49d6-8bd6-a1044edddd0e,https://efdsearch.senate.gov/search/view/ptr/0cf9047d-6e04-49d6-8bd6-a1044edddd0e/
ME,2017-06-26,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-06-26,,Periodic Transaction Report for 06/26/2017,de110889-435b-4838-94d6-872fed00db5e,https://efdsearch.senate.gov/search/view/ptr/de110889-435b-4838-94d6-872fed00db5e/
ME,2017-07-20,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-07-20,,Periodic Transaction Report for 07/20/2017,a7674ea9-d5dd-4d57-85a8-c2f943222216,https://efdsearch.senate.gov/search/view/ptr/a7674ea9-d5dd-4d57-85a8-c2f943222216/
ME,2017-08-28,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-08-28,,Periodic Transaction Report for 08/28/2017,249f20cb-fc6c-4cff-a7ba-5d32e5c2f945,https://efdsearch.senate.gov/search/view/ptr/249f20cb-fc6c-4cff-a7ba-5d32e5c2f945/
ME,2017-11-13,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-11-13,,Periodic Transaction Report for 11/13/2017,32bf0111-becd-47e8-bc3d-74caf0bd364a,https://efdsearch.senate.gov/search/view/ptr/32bf0111-becd-47e8-bc3d-74caf0bd364a/
ME,2017-12-20,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2017-12-20,,Periodic Transaction Report for 12/20/2017,8c37c970-7a72-4821-b02d-bbaef57875dd,https://efdsearch.senate.gov/search/view/ptr/8c37c970-7a72-4821-b02d-bbaef57875dd/
ME,2018-01-22,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2018-01-22,,Periodic Transaction Report for 01/22/2018,6b243106-441e-4811-bdb5-067dfee76697,https://efdsearch.senate.gov/search/view/ptr/6b243106-441e-4811-bdb5-067dfee76697/
ME,2018-04-16,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2018-04-16,,Periodic Transaction Report for 04/16/2018,5c15668a-97a0-4959-896a-3d4b5baf7954,https://efdsearch.senate.gov/search/view/ptr/5c15668a-97a0-4959-896a-3d4b5baf7954/
ME,2018-05-14,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2017,,Annual Report for CY 2017,56052e13-dd2a-43f6-a5d6-8b6d27921e9a,https://efdsearch.senate.gov/search/view/annual/56052e13-dd2a-43f6-a5d6-8b6d27921e9a/
ME,2018-05-22,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2018-05-22,,Periodic Transaction Report for 05/22/2018,01cec9aa-793e-407f-9186-4c48160e5278,https://efdsearch.senate.gov/search/view/ptr/01cec9aa-793e-407f-9186-4c48160e5278/
ME,2018-09-14,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2018-09-14,,Periodic Transaction Report for 09/14/2018,c2322abd-2a34-4d51-afb5-d40c60b79262,https://efdsearch.senate.gov/search/view/ptr/c2322abd-2a34-4d51-afb5-d40c60b79262/
ME,2018-11-26,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2018-11-26,,Periodic Transaction Report for 11/26/2018,a31f4ed9-2215-4833-9a19-1a30db5a65c5,https://efdsearch.senate.gov/search/view/ptr/a31f4ed9-2215-4833-9a19-1a30db5a65c5/
ME,2019-02-26,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2019-02-26,,Periodic Transaction Report for 02/26/2019,90e20076-4d79-4ee1-a5dd-eaec71eae17a,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/
ME,2019-05-15,"KING, JR.",ANGUS S,"King, Angus (Senator)",Financial Disclosure Report,Annual Report,html,,2018,,Annual Report for CY 2018,485bd182-ead8-4a44-a19d-6e51223d6211,https://efdsearch.senate.gov/search/view/annual/485bd182-ead8-4a44-a19d-6e51223d6211/
ME,2019-06-17,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2019-06-17,,Periodic Transaction Report for 06/17/2019,8b901467-872e-4963-96fa-a5cef2760fa2,https://efdsearch.senate.gov/search/view/ptr/8b901467-872e-4963-96fa-a5cef2760fa2/
ME,2019-08-26,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2019-08-26,,Periodic Transaction Report for 08/26/2019,585f17d0-8851-4a92-8e8f-8ccf71dc7b1c,https://efdsearch.senate.gov/search/view/ptr/585f17d0-8851-4a92-8e8f-8ccf71dc7b1c/
ME,2019-10-21,"KING, JR.",ANGUS S,"King, Angus (Senator)",Periodic Transaction Report,,html,,2019-10-21,,Periodic Transaction Report for 10/21/2019,aae3bfc5-4f9c-4f5d-abf9-2128847ebcab,https://efdsearch.senate.gov/search/view/ptr/aae3bfc5-4f9c-4f5d-abf9-2128847ebcab/
ME,2019-12-06,LAJEUNESSE,ROSS,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,f1c87413-2c00-4e0a-81fa-e0057f5499fe,https://efdsearch.senate.gov/search/view/extension-notice/regular/f1c87413-2c00-4e0a-81fa-e0057f5499fe/
ME,2020-03-04,LAJEUNESSE,ROSS,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,a4c7db99-c736-44f5-a698-5bd8cb82a1b1,https://efdsearch.senate.gov/search/view/annual/a4c7db99-c736-44f5-a698-5bd8cb82a1b1/
ME,2019-10-21,SWEET,ELIZABETH A,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,d800c107-759e-4b1c-8242-9ba99d4aa5ef,https://efdsearch.senate.gov/search/view/annual/d800c107-759e-4b1c-8242-9ba99d4aa5ef/
MI,2017-07-20,EPSTEIN,LENA,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,2911b907-f095-4420-a5b4-b821d3a820d7,https://efdsearch.senate.gov/search/view/extension-notice/regular/2911b907-f095-4420-a5b4-b821d3a820d7/
MI,2017-11-21,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,a021d9a8-f45e-4e90-8123-f59c4c75dcb8,https://efdsearch.senate.gov/search/view/annual/a021d9a8-f45e-4e90-8123-f59c4c75dcb8/
MI,2018-01-24,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,1,,,Candidate Report (Amendment 1),6fd9e954-a08c-4996-9bc0-357e67f836c0,https://efdsearch.senate.gov/search/view/annual/6fd9e954-a08c-4996-9bc0-357e67f836c0/
MI,2018-05-15,JAMES,JOHN E,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,a4a29adc-f66f-46ab-a6e8-828a57470617,https://efdsearch.senate.gov/search/view/extension-notice/regular/a4a29adc-f66f-46ab-a6e8-828a57470617/
MI,2018-07-16,JAMES,JOHN E,Candidate (Candidate),Extension Notice,Candidate Report,html,,,2,Candidate Report Due Date Extension 2,4062965e-7440-4e8d-bbe3-acc233ed0288,https://efdsearch.senate.gov/search/view/extension-notice/regular/4062965e-7440-4e8d-bbe3-acc233ed0288/
MI,2018-07-30,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,c5b29aee-4123-4f5f-ada5-1ba58d378ddf,https://efdsearch.senate.gov/search/view/annual/c5b29aee-4123-4f5f-ada5-1ba58d378ddf/
MI,2018-10-16,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,1,,,Candidate Report (Amendment 1),d1ce8f3c-5f6c-4135-8b31-321b18cba013,https://efdsearch.senate.gov/search/view/annual/d1ce8f3c-5f6c-4135-8b31-321b18cba013/
MI,2018-10-16,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,2,,,Candidate Report (Amendment 2),eb240e4d-d3bb-4c87-8427-6c772c5d8dde,https://efdsearch.senate.gov/search/view/annual/eb240e4d-d3bb-4c87-8427-6c772c5d8dde/
MI,2019-06-24,JAMES,JOHN E,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,2ea07a17-ae8c-4118-9dd9-84444fe51d8e,https://efdsearch.senate.gov/search/view/extension-notice/regular/2ea07a17-ae8c-4118-9dd9-84444fe51d8e/
MI,2019-10-04,JAMES,JOHN E,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,ef2edeb3-eb5c-4fef-952a-e0de18d99361,https://efdsearch.senate.gov/search/view/annual/ef2edeb3-eb5c-4fef-952a-e0de18d99361/
MI,2012-05-15,LEVIN,CARL,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,1B224EFD-B7B3-462D-AF1B-DBE1F186D54B,https://efdsearch.senate.gov/search/view/paper/1B224EFD-B7B3-462D-AF1B-DBE1F186D54B/
MI,2013-05-15,LEVIN,CARL,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,16648702-3018-4F4D-9FC5-D9B9AB03D95A,https://efdsearch.senate.gov/search/view/paper/16648702-3018-4F4D-9FC5-D9B9AB03D95A/
MI,2018-01-19,PENSLER,SANFORD N,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,fb773c0a-6678-4751-9761-9596903989cf,https://efdsearch.senate.gov/search/view/extension-notice/regular/fb773c0a-6678-4751-9761-9596903989cf/
MI,2015-02-25,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-02-25,,Periodic Transaction Report for 02/25/2015,86b10d4f-da16-462e-85f6-3ebd80be89a4,https://efdsearch.senate.gov/search/view/ptr/86b10d4f-da16-462e-85f6-3ebd80be89a4/
MI,2015-05-06,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-05-06,,Periodic Transaction Report for 05/06/2015,1b750f03-1ac9-47b7-956f-fb0dc85ca537,https://efdsearch.senate.gov/search/view/ptr/1b750f03-1ac9-47b7-956f-fb0dc85ca537/
MI,2015-05-15,PETERS,GARY C,"Peters, Gary (Senator)",Financial Disclosure Report,Annual Report,html,,2014,,Annual Report for CY 2014,79a3342c-7fba-4945-807e-784fdb6261de,https://efdsearch.senate.gov/search/view/annual/79a3342c-7fba-4945-807e-784fdb6261de/
MI,2015-05-21,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-05-21,,Periodic Transaction Report for 05/21/2015,e9b7f418-c705-4011-b401-ff5a5c971d64,https://efdsearch.senate.gov/search/view/ptr/e9b7f418-c705-4011-b401-ff5a5c971d64/
MI,2015-06-24,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-06-24,,Periodic Transaction Report for 06/24/2015,4c71b757-583d-4861-91cb-955782db8ea0,https://efdsearch.senate.gov/search/view/ptr/4c71b757-583d-4861-91cb-955782db8ea0/
MI,2015-09-11,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-09-11,,Periodic Transaction Report for 09/11/2015,1c14b10b-125f-43df-b190-910a13679b12,https://efdsearch.senate.gov/search/view/ptr/1c14b10b-125f-43df-b190-910a13679b12/
MI,2015-09-28,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-09-28,,Periodic Transaction Report for 09/28/2015,6920d173-4f47-4772-bbe9-60a0dfd24616,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/
MI,2015-12-16,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2015-12-16,,Periodic Transaction Report for 12/16/2015,d51c1413-b6a5-47b0-94db-9b834316afdc,https://efdsearch.senate.gov/search/view/ptr/d51c1413-b6a5-47b0-94db-9b834316afdc/
MI,2016-02-12,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-02-12,,Periodic Transaction Report for 02/12/2016,e1c8b2ba-e3eb-4cfc-8e9f-c99fc677a7a7,https://efdsearch.senate.gov/search/view/ptr/e1c8b2ba-e3eb-4cfc-8e9f-c99fc677a7a7/
MI,2016-03-25,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-03-25,,Periodic Transaction Report for 03/25/2016,2291106e-4f4d-41be-887f-7e2a72d30814,https://efdsearch.senate.gov/search/view/ptr/2291106e-4f4d-41be-887f-7e2a72d30814/
MI,2016-04-19,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-04-19,,Periodic Transaction Report for 04/19/2016,c1e6a933-cca3-4eec-addb-36e36ef6b4c8,https://efdsearch.senate.gov/search/view/ptr/c1e6a933-cca3-4eec-addb-36e36ef6b4c8/
MI,2016-05-16,PETERS,GARY C,"Peters, Gary (Senator)",Financial Disclosure Report,Annual Report,html,,2015,,Annual Report for CY 2015,c77fdf0c-1352-4bcb-9823-4a198f103967,https://efdsearch.senate.gov/search/view/annual/c77fdf0c-1352-4bcb-9823-4a198f103967/
MI,2016-05-16,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-05-16,,Periodic Transaction Report for 05/16/2016,066c6308-05de-417b-9f8c-13e743c443e4,https://efdsearch.senate.gov/search/view/ptr/066c6308-05de-417b-9f8c-13e743c443e4/
MI,2016-06-22,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-06-22,,Periodic Transaction Report for 06/22/2016,a4c13b4b-da00-4511-bbe7-e4cb9f7e7849,https://efdsearch.senate.gov/search/view/ptr/a4c13b4b-da00-4511-bbe7-e4cb9f7e7849/
MI,2016-07-08,PETERS,GARY C,"Peters, Gary (Senator)",Periodic Transaction Report,,html,,2016-07-08,,Periodic Transaction Report for 07/08/2016,4f9feb8f-ba7b-495e-b5ed-64309635b19f,https://efdsearch.senate.gov/search/view/ptr/4f9feb8f-ba7b-495e-b5ed-64309635b19f/
